,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,number_of_reviews,latitude,longitude,room_type,maximum_nights,availability_30,bedrooms,beds,price,minimum_nights,availability_60,availability_90,availability_365,instant_bookable,host_days_on_Airbnb,Borough
33949,f,t,t,1,0,33.75245588610891,-118.31437977424524,Entire home/apt,365,0,1.0,1.0,80.0,30,0,8,282,f,2491.0,Other Cities
33953,f,t,t,12,0,34.08356506930196,-118.35713219931333,Entire home/apt,365,30,6.0,6.0,2239.0,4,60,90,365,t,247.0,City of Los Angeles
33954,f,t,t,4,0,34.15610160300874,-118.47119959549116,Entire home/apt,365,12,1.0,1.0,121.0,30,42,72,162,t,1177.0,City of Los Angeles
33955,f,t,t,2,0,34.086397096750346,-118.3371179149975,Entire home/apt,200,1,,1.0,70.0,31,1,28,303,f,2021.0,City of Los Angeles
33957,f,t,t,6,0,34.14611,-118.25699,Entire home/apt,365,15,2.0,5.0,184.0,1,33,55,330,t,1032.0,Other Cities
33958,f,t,t,1,0,34.0018597942772,-118.30479783638845,Private room,365,16,1.0,1.0,74.0,1,37,62,336,t,524.0,City of Los Angeles
33960,f,t,f,2,0,34.046318,-118.250969,Entire home/apt,30,30,1.0,1.0,95.0,30,60,90,364,t,2415.0,City of Los Angeles
33961,f,t,t,10,0,34.67499,-118.17152,Entire home/apt,365,15,4.0,7.0,160.0,2,37,67,277,t,2350.0,Other Cities
33962,f,t,t,2,0,33.91284506023219,-118.1381519023312,Private room,1125,29,1.0,1.0,104.0,4,59,89,363,f,1582.0,Other Cities
33963,f,t,t,5,0,34.14716377171692,-118.4312786457319,Entire home/apt,30,12,3.0,3.0,170.0,30,42,72,72,t,1844.0,City of Los Angeles
33967,f,t,t,4,0,33.86297682921752,-118.35248901436712,Entire home/apt,20,14,2.0,2.0,275.0,4,28,41,315,t,2920.0,Other Cities
33968,f,t,t,12,0,34.09596137535216,-118.37681330604856,Entire home/apt,365,23,6.0,6.0,1680.0,4,48,76,351,t,222.0,City of Los Angeles
33969,f,t,t,2,1,33.760839101480734,-118.14387933559532,Entire home/apt,12,0,,1.0,120.0,3,16,16,188,f,82.0,Other Cities
33972,f,t,t,4,0,34.04137,-117.972427,Private room,365,13,1.0,2.0,118.0,1,39,68,68,t,134.0,Other Cities
33973,t,t,t,8,0,33.94861817808063,-118.300925592674,Entire home/apt,28,19,3.0,4.0,449.0,2,42,72,161,t,3185.0,Unincorporated Areas
33974,f,t,t,10,0,34.08811001877495,-117.94201065587905,Entire home/apt,365,21,5.0,6.0,279.0,3,30,60,149,f,491.0,Other Cities
33975,t,t,t,6,0,34.07630669179226,-118.08518802502232,Entire home/apt,365,11,2.0,5.0,192.0,1,21,42,317,t,1041.0,Other Cities
33976,f,t,t,6,0,34.09374036631813,-118.36955375879704,Entire home/apt,365,30,2.0,2.0,752.0,2,60,90,365,t,2905.0,Other Cities
33978,t,t,t,10,0,34.18871704691662,-118.42157038554522,Entire home/apt,365,30,3.0,7.0,220.0,30,60,90,365,t,2189.0,City of Los Angeles
33980,f,t,t,7,0,33.97993983921006,-118.45978682222946,Entire home/apt,365,6,3.0,3.0,381.0,2,36,66,334,t,2948.0,Unincorporated Areas
33981,f,t,t,1,1,33.908363347450305,-118.30829535604065,Shared room,365,15,1.0,1.0,45.0,1,45,75,350,t,1102.0,Other Cities
33982,f,t,t,4,3,34.111824011180666,-118.15086435932406,Entire home/apt,365,13,2.0,2.0,316.0,2,18,18,42,t,226.0,Other Cities
33983,f,t,f,2,2,33.94359754142275,-118.3066287877068,Private room,14,14,1.0,1.0,52.0,1,37,67,342,t,1771.0,City of Los Angeles
33986,f,t,t,1,1,34.067907138125975,-118.13005585621892,Private room,1125,7,1.0,1.0,62.0,1,14,31,120,f,2620.0,Other Cities
33987,f,t,f,1,0,33.89784846881825,-118.37339659784271,Private room,30,0,1.0,1.0,72.0,3,0,8,71,f,82.0,Other Cities
33989,f,t,t,2,0,34.08375895427475,-118.27362066687806,Entire home/apt,365,14,1.0,1.0,191.0,1,44,74,164,f,683.0,City of Los Angeles
33991,f,t,t,4,0,33.98385920247176,-118.44466773391278,Entire home/apt,365,0,1.0,1.0,150.0,30,0,30,70,f,3130.0,Unincorporated Areas
33992,f,t,t,4,0,33.99927,-118.48298,Entire home/apt,365,10,2.0,2.0,750.0,30,10,39,314,f,692.0,Other Cities
33993,f,t,t,7,0,34.11225596261083,-118.4464368606012,Entire home/apt,1125,8,2.0,3.0,399.0,30,20,50,140,f,2003.0,City of Los Angeles
33995,f,t,t,4,0,34.04643177664595,-118.25139825947608,Entire home/apt,365,6,1.0,2.0,111.0,30,18,18,292,t,1998.0,City of Los Angeles
33997,f,t,t,2,0,33.948914450092005,-118.30007817494943,Private room,28,12,1.0,2.0,37.0,1,42,72,347,f,2220.0,Unincorporated Areas
33998,f,f,f,6,1,33.94085564358214,-118.32654930260836,Entire home/apt,365,14,2.0,3.0,258.0,1,32,59,239,t,263.0,Other Cities
33999,f,t,f,3,0,34.1752099804938,-118.45239839930122,Entire home/apt,90,0,1.0,2.0,150.0,30,12,42,317,f,815.0,City of Los Angeles
34000,f,t,t,6,0,34.09005737411152,-118.34889941082352,Entire home/apt,365,30,2.0,2.0,755.0,2,60,90,364,t,156.0,Other Cities
34001,f,t,t,6,0,34.094884082355726,-118.37224139245558,Entire home/apt,365,29,2.0,2.0,750.0,2,59,89,364,t,2359.0,Other Cities
34002,f,t,f,6,1,33.97138,-118.45497,Entire home/apt,365,19,3.0,3.0,274.0,3,41,71,346,t,345.0,Unincorporated Areas
34003,f,f,f,2,0,33.95549981802703,-118.34904225974896,Entire home/apt,45,0,2.0,2.0,95.0,31,3,33,308,t,1051.0,Other Cities
34005,f,t,t,10,0,34.09141733255682,-118.3498319211652,Entire home/apt,365,30,4.0,5.0,1308.0,2,60,90,365,t,2905.0,Other Cities
34006,f,t,t,8,0,34.09124,-118.34528,Entire home/apt,29,4,4.0,4.0,374.0,2,18,30,305,f,82.0,Other Cities
34008,f,t,t,8,0,34.16661815506122,-118.5334026069872,Entire home/apt,365,30,6.0,6.0,1599.0,5,60,90,365,t,222.0,City of Los Angeles
34009,f,t,t,5,0,33.98167658147936,-118.46138337225076,Entire home/apt,1125,22,2.0,3.0,373.0,4,48,78,353,t,82.0,Unincorporated Areas
34011,t,t,t,1,0,34.05578333829111,-118.4689798719854,Private room,1125,5,1.0,1.0,53.0,30,35,65,340,f,2984.0,City of Los Angeles
34012,f,t,t,6,0,33.98243925425184,-118.46340019330349,Entire home/apt,365,14,3.0,2.0,799.0,4,18,18,48,f,3131.0,City of Los Angeles
34013,f,t,t,14,3,33.96301050781374,-118.35418668038103,Entire home/apt,29,12,5.0,6.0,335.0,1,20,46,130,t,91.0,Other Cities
34017,f,t,t,6,0,34.138045003416565,-118.26408841691004,Entire home/apt,365,27,3.0,3.0,204.0,3,57,87,362,t,411.0,Other Cities
34018,f,t,t,6,0,34.18563613049021,-118.53954644144812,Entire home/apt,365,2,3.0,3.0,195.0,30,2,2,81,t,2672.0,City of Los Angeles
34019,f,t,t,7,2,34.088637114004904,-118.3427940636073,Entire home/apt,365,6,4.0,4.0,650.0,5,11,26,26,f,2375.0,City of Los Angeles
34020,f,t,t,3,0,34.058628,-118.4245,Entire home/apt,90,2,1.0,1.0,120.0,31,6,36,36,f,995.0,City of Los Angeles
34022,f,t,t,1,2,34.090303483880135,-118.05513510404704,Private room,28,6,1.0,1.0,47.0,1,34,64,339,f,1099.0,Other Cities
34023,f,t,t,2,0,34.098693753112215,-118.3773890521546,Private room,3,30,1.0,1.0,569.0,1,60,90,180,t,138.0,City of Los Angeles
34024,f,t,f,8,0,33.85389291180247,-118.39908761773803,Entire home/apt,365,4,4.0,4.0,7980.0,1,10,38,157,t,2930.0,Other Cities
34025,f,t,t,4,0,33.77601982669035,-118.14377638033356,Entire home/apt,21,6,2.0,3.0,171.0,2,16,42,317,f,969.0,Other Cities
34026,f,t,t,4,0,34.096913243027025,-118.33902619095493,Entire home/apt,365,17,1.0,1.0,168.0,1,47,75,350,f,614.0,City of Los Angeles
34027,f,t,t,4,0,34.06105652230563,-118.40159232029464,Entire home/apt,90,9,2.0,2.0,260.0,14,14,22,69,f,2885.0,Other Cities
34028,f,t,t,3,0,33.98207099353096,-118.4614236970463,Entire home/apt,365,20,1.0,1.0,190.0,5,35,65,65,t,82.0,Unincorporated Areas
34029,f,t,t,4,0,34.15969160785604,-118.62920012406308,Entire home/apt,360,29,1.0,2.0,110.0,30,59,89,364,f,1981.0,City of Los Angeles
34031,f,t,t,1,0,34.05119554339675,-117.974205291001,Private room,365,9,1.0,1.0,64.0,30,30,60,334,t,1529.0,Other Cities
34033,f,t,t,2,0,34.062847422145666,-118.34011734920232,Entire home/apt,365,1,1.0,1.0,140.0,30,19,49,324,t,3181.0,City of Los Angeles
34034,f,t,t,6,0,34.123463,-118.207161,Entire home/apt,60,7,3.0,4.0,291.0,30,37,60,60,f,3689.0,City of Los Angeles
34037,f,t,t,8,0,34.04704141695103,-118.1797102011372,Entire home/apt,365,26,4.0,4.0,394.0,1,56,86,113,t,323.0,Unincorporated Areas
34039,f,t,t,12,0,34.23210783822043,-118.52364010309972,Entire home/apt,365,3,5.0,5.0,600.0,30,4,34,309,f,3144.0,City of Los Angeles
34046,f,t,f,4,0,33.71003442777911,-118.28721900332228,Entire home/apt,90,0,2.0,2.0,132.0,30,25,55,329,t,1378.0,City of Los Angeles
34049,f,t,t,2,1,33.79222404640552,-118.11243323320068,Private room,365,16,1.0,1.0,128.0,2,38,62,330,t,2405.0,Other Cities
34052,f,t,t,10,0,34.0917396036232,-118.34681718028568,Entire home/apt,365,6,3.0,4.0,375.0,3,17,47,137,t,84.0,Other Cities
34053,f,t,t,2,3,34.174991177133975,-118.274991315358,Entire home/apt,365,12,1.0,1.0,176.0,2,26,46,320,t,1538.0,Other Cities
34054,f,t,t,2,0,34.073587413436506,-118.36216348692996,Private room,60,0,1.0,1.0,112.0,30,5,6,162,f,2250.0,City of Los Angeles
34055,t,t,t,4,1,34.082767,-118.380463,Entire home/apt,365,4,2.0,2.0,579.0,3,24,45,316,t,3490.0,Other Cities
34057,f,t,t,6,0,34.05269394047115,-118.44529875501988,Entire home/apt,365,17,3.0,3.0,330.0,30,47,77,352,f,1917.0,City of Los Angeles
34058,f,t,t,4,1,33.76547842361151,-118.191726370303,Entire home/apt,365,10,1.0,1.0,254.0,1,21,45,135,t,226.0,Other Cities
34060,f,t,t,6,0,34.046479378229016,-118.23344141707553,Entire home/apt,365,30,2.0,4.0,120.0,30,60,90,365,t,1629.0,City of Los Angeles
34062,t,t,t,4,1,34.09455351088672,-118.34467811419884,Entire home/apt,1125,7,2.0,2.0,434.0,3,37,67,341,f,694.0,City of Los Angeles
34064,f,t,t,5,0,34.13883,-118.63409,Entire home/apt,28,15,2.0,2.0,274.0,2,42,71,71,t,81.0,Other Cities
34065,f,t,t,6,0,34.13837749325167,-118.40427405479124,Entire home/apt,1125,2,3.0,3.0,220.0,30,32,62,337,f,3429.0,City of Los Angeles
34066,t,t,t,2,0,34.03282916237449,-118.32453916239,Entire home/apt,365,30,1.0,1.0,153.0,30,60,90,365,t,941.0,City of Los Angeles
34067,f,t,t,6,1,34.15547116349676,-118.3417712607084,Shared room,365,5,1.0,6.0,26.0,3,35,65,340,t,2166.0,Other Cities
34070,t,t,t,4,0,34.01368,-118.47888,Entire home/apt,365,0,2.0,2.0,184.0,30,4,34,309,t,941.0,Other Cities
34071,f,t,t,8,0,34.15500598543015,-118.33978772265084,Shared room,365,8,1.0,8.0,22.0,3,38,62,337,t,2166.0,Other Cities
34074,f,t,t,6,0,33.99056568520767,-118.46517590282882,Entire home/apt,365,0,3.0,3.0,200.0,30,0,15,142,f,2850.0,City of Los Angeles
34075,f,t,t,7,0,34.07101718668471,-118.38644033557942,Entire home/apt,1125,14,3.0,5.0,499.0,2,34,64,147,t,3355.0,Other Cities
34076,f,t,t,8,0,34.091035637261456,-118.34316567126294,Entire home/apt,29,5,4.0,4.0,374.0,2,17,40,315,f,82.0,City of Los Angeles
34077,f,t,t,16,0,33.858452,-118.262642,Entire home/apt,1125,21,4.0,15.0,921.0,2,43,66,340,t,958.0,Other Cities
34079,f,t,t,1,0,34.161690659606975,-118.62651081085326,Entire home/apt,365,6,,1.0,70.0,30,35,65,340,t,1981.0,City of Los Angeles
34084,t,t,t,4,0,33.840759579467395,-118.3235525688433,Entire home/apt,365,0,2.0,2.0,130.0,31,0,0,247,f,3397.0,Other Cities
34085,f,t,t,1,0,34.17582,-118.52025,Private room,90,15,1.0,1.0,44.0,30,20,50,325,t,1094.0,City of Los Angeles
34087,f,t,t,4,0,34.074997,-118.031258,Entire home/apt,46,10,2.0,2.0,103.0,1,25,52,141,t,2712.0,Other Cities
34088,f,t,t,3,0,33.9773828331056,-118.45799168570908,Entire home/apt,1125,0,1.0,1.0,419.0,5,23,23,23,t,448.0,Unincorporated Areas
34089,f,t,t,4,0,34.08172972516063,-118.34210418390008,Entire home/apt,365,13,1.0,2.0,250.0,2,33,51,137,f,4210.0,City of Los Angeles
34090,f,t,f,10,0,34.09729564606053,-118.39390966185496,Entire home/apt,90,23,5.0,5.0,3000.0,31,53,79,79,f,1690.0,City of Los Angeles
34092,f,t,f,3,2,34.02911,-118.42469,Entire home/apt,365,7,1.0,2.0,55.0,5,24,35,300,f,875.0,City of Los Angeles
34093,f,t,t,2,0,34.05916,-118.38251,Entire home/apt,365,26,1.0,1.0,120.0,1,56,86,361,t,81.0,City of Los Angeles
34094,f,t,f,9,0,34.58337,-118.08211,Entire home/apt,365,17,3.0,4.0,238.0,1,43,73,347,t,310.0,Other Cities
34096,f,f,t,5,2,33.90666175308297,-118.11186759675384,Entire home/apt,365,25,2.0,3.0,160.0,1,52,82,356,t,183.0,Other Cities
34097,f,t,t,2,1,34.05865754406439,-118.38443053992329,Entire home/apt,365,29,1.0,1.0,120.0,1,59,89,364,t,81.0,Other Cities
34101,f,t,t,2,1,34.077316,-118.072899,Private room,365,14,1.0,1.0,56.0,1,44,74,349,f,358.0,Other Cities
34108,f,t,t,3,0,34.05688008579908,-118.28213044910504,Entire home/apt,30,6,1.0,2.0,92.0,30,36,66,341,t,81.0,City of Los Angeles
34109,f,t,t,5,2,34.00910633017595,-118.48245132510236,Entire home/apt,365,12,2.0,2.0,251.0,3,42,72,347,t,411.0,Other Cities
34111,f,t,t,3,0,33.989677,-117.886017,Private room,1125,2,1.0,2.0,84.0,1,2,20,20,f,1202.0,Unincorporated Areas
34112,f,t,t,6,3,34.01946219712378,-118.48567233255302,Entire home/apt,365,24,2.0,3.0,248.0,3,54,84,359,t,365.0,Other Cities
34115,f,t,t,2,1,33.844678199252,-118.07661397552104,Private room,28,8,1.0,2.0,65.0,1,37,67,341,t,79.0,Other Cities
34121,f,t,t,1,2,34.13096200570696,-118.25162843751824,Private room,365,25,1.0,1.0,77.0,4,55,85,360,t,303.0,Other Cities
34124,f,t,t,7,1,34.00152880700807,-118.44176806869072,Entire home/apt,29,0,3.0,4.0,271.0,2,0,5,41,f,3121.0,City of Los Angeles
34126,f,t,t,4,0,34.07656372143031,-118.07230057418604,Private room,365,11,2.0,2.0,120.0,1,35,65,340,f,358.0,Other Cities
34127,f,t,t,4,0,34.09949699927685,-118.35127941660124,Entire home/apt,180,13,2.0,2.0,320.0,30,43,73,163,t,2600.0,City of Los Angeles
34128,t,t,t,8,0,34.57096,-118.09965,Entire home/apt,365,8,3.0,4.0,176.0,30,38,68,342,f,2916.0,Other Cities
34129,f,t,t,4,0,34.18596419395877,-118.4192441744318,Entire home/apt,365,0,2.0,3.0,112.0,30,0,0,185,t,2616.0,City of Los Angeles
34131,f,t,t,6,0,33.97932311542776,-118.45864237760551,Entire home/apt,365,6,2.0,2.0,477.0,3,36,66,340,t,1860.0,Unincorporated Areas
34135,f,t,t,4,0,33.97364882304001,-118.36960201372813,Entire home/apt,365,22,2.0,2.0,172.0,2,52,82,262,t,764.0,Other Cities
34136,f,t,t,4,0,34.191952,-118.54245,Entire home/apt,365,30,2.0,2.0,245.0,30,60,90,365,f,80.0,City of Los Angeles
34137,f,t,t,2,0,34.058428758072615,-118.38391227924104,Entire home/apt,365,22,1.0,2.0,150.0,1,52,82,357,t,81.0,Other Cities
34138,f,t,t,6,0,34.099557522787954,-118.1349510544804,Entire home/apt,29,8,3.0,3.0,191.0,2,16,26,297,t,80.0,Other Cities
34139,f,t,t,4,0,34.091277353488564,-118.34934626257768,Entire home/apt,365,5,2.0,2.0,320.0,5,35,65,340,t,80.0,Other Cities
34141,f,t,t,9,0,34.160419872628175,-118.50413993216364,Entire home/apt,365,0,4.0,4.0,400.0,30,28,58,333,f,2415.0,City of Los Angeles
34142,f,t,t,8,3,34.06309004055611,-118.04451354884038,Entire home/apt,1125,15,3.0,3.0,215.0,2,32,59,333,t,79.0,Other Cities
34145,f,t,t,2,0,34.05993,-118.3826,Entire home/apt,365,26,1.0,2.0,120.0,1,56,86,361,t,81.0,City of Los Angeles
34148,f,t,t,10,0,34.703938,-118.093224,Entire home/apt,365,30,3.0,4.0,261.0,1,59,89,363,t,462.0,Other Cities
34149,t,t,t,6,2,33.88227340943791,-118.37247429392326,Entire home/apt,365,3,2.0,2.0,363.0,1,6,14,277,f,3791.0,Other Cities
34150,t,t,t,7,0,33.79901961680828,-118.3426361005056,Entire home/apt,365,5,2.0,2.0,199.0,30,15,24,298,t,204.0,Other Cities
34151,f,t,t,4,1,34.064711886335175,-118.15522276577548,Entire home/apt,365,26,2.0,2.0,132.0,1,56,86,361,t,261.0,Other Cities
34152,f,t,t,6,0,34.119232,-118.339462,Entire home/apt,60,21,3.0,6.0,500.0,30,51,81,81,f,79.0,City of Los Angeles
34153,t,t,t,16,3,34.199785448253124,-118.55723623721404,Entire home/apt,14,19,6.0,8.0,623.0,1,41,67,92,f,3769.0,City of Los Angeles
34157,f,t,t,4,0,34.162315,-118.627441,Entire home/apt,360,30,1.0,1.0,85.0,30,60,90,365,f,1981.0,City of Los Angeles
34158,f,t,t,4,1,34.060369087712665,-118.38266628414182,Entire home/apt,365,24,2.0,2.0,200.0,1,54,84,359,t,81.0,City of Los Angeles
34159,f,t,f,2,0,33.935411286334094,-118.0914703146562,Entire home/apt,1125,10,1.0,1.0,95.0,2,23,53,142,f,207.0,Other Cities
34160,f,t,t,8,1,33.81768690051255,-118.27703159000312,Entire home/apt,365,23,3.0,4.0,178.0,3,53,83,357,t,2334.0,Other Cities
34161,f,t,t,6,0,33.89018549537827,-118.4020356259148,Entire home/apt,60,0,4.0,5.0,560.0,30,8,38,282,f,2248.0,Other Cities
34164,f,t,t,5,0,34.17403351061704,-118.15266270015486,Entire home/apt,365,7,2.0,3.0,149.0,1,29,55,327,t,2625.0,Other Cities
34165,f,t,t,2,0,34.20431341399665,-118.51634012786408,Entire home/apt,365,6,,1.0,61.0,30,36,66,156,f,2542.0,City of Los Angeles
34166,f,t,t,5,0,34.06748,-117.75415,Entire home/apt,365,30,2.0,3.0,169.0,30,60,90,364,f,2193.0,Other Cities
34167,f,t,t,13,2,34.06464,-118.37228,Entire home/apt,365,17,5.0,7.0,540.0,1,34,61,334,f,117.0,City of Los Angeles
34168,t,t,t,6,1,33.96135611439864,-118.06666884098702,Entire home/apt,180,12,1.0,2.0,99.0,1,35,65,154,f,1882.0,Other Cities
34169,f,t,f,6,0,34.103466,-118.290016,Entire home/apt,365,11,3.0,3.0,115.0,30,41,71,346,t,617.0,City of Los Angeles
34171,f,t,t,3,0,34.05846672713893,-118.38475049265212,Entire home/apt,365,22,1.0,3.0,136.0,1,52,82,357,t,81.0,Other Cities
34172,f,t,t,10,0,33.88028349610569,-118.25459500330174,Entire home/apt,1125,14,4.0,4.0,175.0,2,26,46,320,f,897.0,Other Cities
34174,f,t,t,2,0,34.14795245328422,-118.4225704949569,Entire home/apt,365,23,1.0,1.0,149.0,30,53,83,358,f,1399.0,City of Los Angeles
34175,f,t,t,4,0,33.94121305478283,-118.07089647716796,Entire home/apt,365,0,1.0,1.0,144.0,1,0,0,75,t,2230.0,Other Cities
34177,f,t,f,2,1,33.962296084187045,-118.3497635734749,Entire home/apt,5,1,1.0,2.0,89.0,1,1,16,16,t,2298.0,Other Cities
34179,f,t,t,10,0,34.10086979006469,-118.38020535811528,Entire home/apt,365,29,5.0,5.0,1100.0,30,59,89,364,f,1720.0,City of Los Angeles
34180,f,t,t,10,0,34.09224265204098,-118.34267937537768,Entire home/apt,365,30,4.0,4.0,1298.0,2,60,90,365,t,950.0,City of Los Angeles
34182,f,t,t,3,0,34.026676,-118.369545,Entire home/apt,365,0,1.0,1.0,96.0,30,0,0,249,t,3324.0,City of Los Angeles
34185,f,t,t,8,0,34.09860934608576,-118.3792029062728,Entire home/apt,29,30,4.0,4.0,2240.0,1,60,90,365,t,138.0,City of Los Angeles
34187,f,t,t,8,3,34.017070852248274,-118.49104652707524,Entire home/apt,365,3,2.0,5.0,375.0,1,9,21,256,t,80.0,Other Cities
34190,f,t,t,4,0,34.129482163055606,-118.02245653092322,Entire home/apt,365,19,1.0,1.0,140.0,1,46,73,347,t,3584.0,Other Cities
34191,f,t,t,4,0,33.889297322330904,-118.41237064207908,Entire home/apt,365,30,1.0,1.0,240.0,30,60,90,365,t,2661.0,Other Cities
34194,f,t,t,5,0,34.07034433764879,-118.3705259702232,Entire home/apt,365,8,3.0,3.0,270.0,30,38,68,343,t,492.0,City of Los Angeles
34196,f,t,t,1,0,34.088049463493995,-118.3634037308682,Entire home/apt,80,4,1.0,1.0,125.0,14,19,46,294,f,2809.0,City of Los Angeles
34198,f,t,t,2,0,34.09518579992939,-118.3633988341174,Entire home/apt,60,0,1.0,1.0,180.0,7,0,3,229,t,2661.0,Other Cities
34200,f,t,f,6,0,34.06674168138964,-118.40989379313652,Entire home/apt,365,26,3.0,3.0,640.0,2,56,86,361,t,705.0,Other Cities
34201,f,t,t,5,1,34.027081,-118.128761,Entire home/apt,6,8,2.0,3.0,151.0,1,29,49,112,t,222.0,Other Cities
34202,f,t,t,7,0,34.052814,-118.329552,Entire home/apt,365,14,3.0,3.0,139.0,30,44,74,74,t,1970.0,City of Los Angeles
34203,f,t,t,2,0,34.08790529652687,-118.3560929454284,Entire home/apt,365,14,1.0,1.0,163.0,2,14,14,111,f,1622.0,Other Cities
34206,f,t,f,4,1,34.053262820011874,-118.19011931173424,Entire home/apt,1125,0,1.0,3.0,100.0,1,0,28,303,t,574.0,Unincorporated Areas
34208,f,t,t,6,0,34.09182,-118.39051,Entire home/apt,365,1,1.0,1.0,132.0,1,12,12,12,f,1163.0,City of Los Angeles
34209,t,t,t,3,0,33.99984618653032,-118.4305063824222,Entire home/apt,365,3,1.0,2.0,199.0,1,4,7,7,t,2670.0,Other Cities
34210,f,f,f,2,0,33.81790317913193,-118.3608734117095,Entire home/apt,7,16,1.0,1.0,173.0,7,46,76,350,t,104.0,Other Cities
34211,f,t,t,9,0,34.15835399045408,-118.46076750570964,Entire home/apt,365,8,4.0,4.0,1672.0,2,38,68,343,t,2269.0,City of Los Angeles
34215,f,t,t,6,0,34.0597153389276,-118.3915332840224,Entire home/apt,90,0,2.0,5.0,286.0,30,18,38,164,t,2613.0,Other Cities
34216,f,t,t,3,0,34.08970356895299,-118.35329428043195,Entire home/apt,29,8,,1.0,199.0,1,15,35,112,f,418.0,Other Cities
34217,t,t,t,2,2,33.858269553864865,-118.38092517991068,Entire home/apt,365,0,1.0,1.0,167.0,1,0,0,35,t,761.0,Other Cities
34218,t,t,t,12,0,34.08220881504267,-118.45101194481296,Entire home/apt,365,29,6.0,6.0,6948.0,30,59,89,364,f,2767.0,City of Los Angeles
34219,f,t,t,3,0,34.094636727827314,-118.34610851110185,Entire home/apt,365,19,1.0,1.0,148.0,2,49,79,347,t,1471.0,City of Los Angeles
34220,f,t,t,7,0,34.01304,-118.2985,Entire home/apt,365,23,3.0,3.0,345.0,2,53,77,343,t,492.0,City of Los Angeles
34221,f,t,f,2,1,33.98732,-118.09032,Private room,360,1,1.0,1.0,78.0,1,1,5,279,t,80.0,Other Cities
34222,f,t,t,8,0,33.969128,-117.896957,Entire home/apt,365,0,4.0,5.0,283.0,1,10,39,39,t,179.0,Unincorporated Areas
34223,f,t,t,4,0,34.14449308706538,-118.60477647753407,Entire home/apt,365,13,2.0,2.0,277.0,2,25,55,145,t,435.0,Unincorporated Areas
34224,f,t,t,4,2,34.00852,-118.23439,Entire home/apt,1125,17,1.0,1.0,168.0,1,43,73,162,t,1442.0,Other Cities
34225,f,t,t,9,0,34.05559348570751,-118.4230156367026,Entire home/apt,365,7,3.0,5.0,136.0,30,29,59,334,t,2763.0,City of Los Angeles
34226,f,t,t,6,0,34.15399905731769,-118.2585123858267,Entire home/apt,365,18,2.0,4.0,380.0,15,36,66,341,f,293.0,Other Cities
34227,f,t,f,10,0,34.15482,-118.7874,Entire home/apt,365,19,4.0,4.0,449.0,3,42,72,346,f,2550.0,Other Cities
34228,f,t,t,3,0,34.06457975860214,-118.3510563475735,Entire home/apt,365,5,1.0,1.0,123.0,30,35,65,155,t,3646.0,City of Los Angeles
34230,f,t,t,4,0,34.09104429379082,-118.45926782302196,Entire home/apt,365,0,4.0,4.0,975.0,14,24,28,42,f,1887.0,City of Los Angeles
34231,f,t,t,3,0,33.978714,-118.357384,Entire home/apt,4,10,1.0,1.0,65.0,1,22,31,299,f,1334.0,Other Cities
34232,f,t,t,6,1,34.65067,-118.15996,Entire home/apt,365,21,1.0,3.0,144.0,3,51,81,355,f,1155.0,Other Cities
34233,f,t,t,2,0,34.144211,-117.905563,Entire home/apt,1125,5,1.0,2.0,47.0,1,17,17,17,t,1411.0,Other Cities
34234,f,t,t,4,0,33.76196698006677,-118.14428701231444,Entire home/apt,365,30,1.0,1.0,319.0,1,60,90,90,t,1963.0,Other Cities
34236,f,t,t,4,0,33.97322747676457,-118.45996528820784,Entire home/apt,365,21,2.0,2.0,219.0,30,26,56,331,f,3924.0,City of Los Angeles
34237,f,t,t,14,0,34.08192595609465,-118.44147296685762,Entire home/apt,250,30,7.0,7.0,5800.0,5,60,87,87,f,510.0,City of Los Angeles
34239,f,t,t,9,0,34.159218788237105,-118.45928903492349,Entire home/apt,365,30,4.0,4.0,994.0,1,60,90,180,f,364.0,City of Los Angeles
34240,f,t,t,10,0,34.092430014270086,-118.34353363455207,Entire home/apt,365,30,4.0,4.0,1299.0,2,60,90,365,t,1061.0,Other Cities
